date,rot,team,odds,type
2018-06-11T21:44:38Z,7069,P Casey,-155,
2018-06-11T21:44:38Z,7070,A Noren,+137,
2018-06-11T21:44:39Z,7075,P Mickelson,-120,
2018-06-11T21:44:39Z,7076,B Dechambeau,+107,
2018-06-11T21:44:40Z,7079,W Simpson,-137,
2018-06-11T21:44:40Z,7080,B Watson,+122,
2018-06-11T21:44:41Z,7081,T Fleetwood,-127,
2018-06-11T21:44:41Z,7082,S Garcia,+113,
2018-06-11T21:44:42Z,7083,A Noren,-108,
2018-06-11T21:44:42Z,7084,L Oosthuizen,-104,
2018-06-11T21:44:44Z,7087,T Finau,-160,
2018-06-11T21:44:44Z,7088,X Schauffele,+142,
2018-06-11T21:44:45Z,7091,B Watson,+103,
2018-06-11T21:44:45Z,7092,M Kuchar,-116,
2018-06-11T21:44:46Z,7095,A Scott,-173,
2018-06-11T21:44:46Z,7096,X Schauffele,+153,
2018-06-11T21:44:47Z,7097,E Grillo,-126,
2018-06-11T21:44:47Z,7098,J Walker,+112,
2018-06-11T21:44:49Z,7099,Shane Lowry,-117,
2018-06-11T21:44:49Z,7100,A Wise,+104,
2018-06-11T21:44:50Z,7101,J Walker,-108,
2018-06-11T21:44:50Z,7102,K Stanley,-104,
2018-06-11T21:44:51Z,7103,E Grillo,-128,
2018-06-11T21:44:52Z,7104,K Stanley,+114,
2018-06-11T21:44:53Z,7105,B Snedeker,-109,
2018-06-11T21:44:53Z,7106,C Schwartzel,-103,
2018-06-11T21:44:54Z,7117,R Cabrera-Bello,-140,
2018-06-11T21:44:54Z,7118,C Schwartzel,+124,
2018-06-11T21:44:56Z,7125,Shane Lowry,-135,
2018-06-11T21:44:56Z,7126,T Hatton,+120,
2018-06-11T21:44:57Z,7133,Z Johnson,-108,
2018-06-11T21:44:57Z,7134,B Harman,-104,
2018-06-11T21:44:58Z,7143,B Steele,-123,
2018-06-11T21:44:59Z,7144,L Glover,+109,
2018-06-11T21:45:00Z,7147,A Levy,-128,
2018-06-11T21:45:00Z,7148,M Wallace,+114,
2018-06-11T21:45:02Z,7149,P Perez,-149,
2018-06-11T21:45:02Z,7150,B Gay,+132,
2018-06-11T21:45:03Z,7151,S Sharma,+111,
2018-06-11T21:45:03Z,7152,P Rodgers,-125,
2018-06-11T21:45:04Z,7153,R Fox,+152,
2018-06-11T21:45:04Z,7154,B Haas,-172,
2018-06-11T21:45:05Z,7001,J Rose,-130,
2018-06-11T21:45:05Z,7002,J Thomas,+116,
2018-06-11T21:45:08Z,7005,D Johnson,-148,
2018-06-11T21:45:08Z,7006,J Day,+131,
2018-06-11T21:45:14Z,7009,J Rose,-125,
2018-06-11T21:45:14Z,7010,R Fowler,+111,
2018-06-11T21:45:14Z,7011,D Johnson,-164,
2018-06-11T21:45:14Z,7012,R Fowler,+145,
2018-06-11T21:45:28Z,7017,D Johnson,-134,
2018-06-11T21:45:28Z,7018,J Rose,+119,
2018-06-11T21:45:28Z,7019,R McIlroy,-109,
2018-06-11T21:45:28Z,7020,J Day,-103,
2018-06-11T21:45:28Z,7025,J Spieth,-121,
2018-06-11T21:45:28Z,7026,H Stenson,+108,
2018-06-11T21:45:41Z,7027,R McIlroy,-113,
2018-06-11T21:45:41Z,7157,S Burns,-118,
2018-06-11T21:45:41Z,7158,S Munoz,+105,
2018-06-11T21:45:41Z,7159,R Castro,-137,
2018-06-11T21:45:41Z,7160,R Werenski,+122,
2018-06-11T21:45:42Z,7161,J Vegas,-112,
2018-06-11T21:45:42Z,7162,J Furyk,+100,
2018-06-11T21:45:42Z,7163,B Stuard,-155,
2018-06-11T21:45:42Z,7164,D Ghim,+127,
2018-06-11T21:45:42Z,7169,C Naegel,-126,
2018-06-11T21:45:42Z,7170,L Gagne,+104,
2018-06-11T21:45:42Z,7171,W Liang,-158,
2018-06-11T21:45:42Z,7172,W Grimmer,+130,
2018-06-11T21:45:42Z,7175,T Duncan,-128,
2018-06-11T21:45:42Z,7176,R Hoshino,+106,
2018-06-11T21:45:42Z,7183,D Gazzolo,-128,
2018-06-11T21:45:42Z,7184,J Bergeron,+106,
2018-06-11T21:45:42Z,7185,N Goodwin,-182,
2018-06-11T21:45:42Z,7186,S Ban,+149,
2018-06-11T21:45:43Z,7187,E Els,-128,
2018-06-11T21:45:43Z,7188,S Akiyoshi,+106,
2018-06-11T21:45:43Z,7189,S Hagestad,-108,
2018-06-11T21:45:43Z,7190,T Humphrey,-112,
2018-06-11T21:45:43Z,7191,M Miller,+135,
2018-06-11T21:45:43Z,7192,R Evans,-165,
2018-06-11T21:45:55Z,7051,T Woods,-118,
2018-06-11T21:45:55Z,7052,H Stenson,+105,
2018-06-11T21:45:56Z,7203,P Barbaree,-128,
2018-06-11T21:45:56Z,7204,R Lumsden,+106,
2018-06-11T21:45:56Z,7205,T Wiseman,+106,
2018-06-11T21:45:56Z,7206,C Yu,-128,
2018-06-11T21:45:57Z,7211,C Hill,+127,
2018-06-11T21:45:57Z,7212,C Wilson,-155,
2018-06-11T21:46:27Z,7095,A Scott,-174,
2018-06-11T21:46:27Z,7096,X Schauffele,+154,
2018-06-11T21:46:27Z,7097,E Grillo,-127,
2018-06-11T21:46:27Z,7098,J Walker,+113,
2018-06-11T21:46:40Z,7117,R Cabrera-Bello,-141,
2018-06-11T21:46:40Z,7118,C Schwartzel,+125,
2018-06-11T21:50:10Z,7205,T Wiseman,+102,
2018-06-11T21:50:10Z,7206,C Yu,-124,
2018-06-11T21:50:28Z,7001,J Rose,-143,
2018-06-11T21:50:28Z,7002,J Thomas,+127,
2018-06-11T21:50:28Z,7005,D Johnson,-134,
2018-06-11T21:50:28Z,7006,J Day,+119,
2018-06-11T21:50:28Z,7009,J Rose,-114,
2018-06-11T21:50:28Z,7010,R Fowler,+101,
2018-06-11T21:50:28Z,7011,D Johnson,-149,
2018-06-11T21:50:28Z,7012,R Fowler,+132,
2018-06-11T21:50:28Z,7013,J Day,-101,
2018-06-11T21:50:28Z,7014,R Fowler,-111,
2018-06-11T21:50:28Z,7017,D Johnson,-122,
2018-06-11T21:50:28Z,7018,J Rose,+109,
2018-06-11T21:50:28Z,7019,R McIlroy,+101,
2018-06-11T21:50:28Z,7020,J Day,-113,
2018-06-11T21:50:28Z,7021,R McIlroy,+120,
2018-06-11T21:50:28Z,7022,J Rose,-135,
2018-06-11T21:50:29Z,7025,J Spieth,-111,
2018-06-11T21:50:29Z,7026,H Stenson,-101,
2018-06-11T21:50:29Z,7027,R McIlroy,-103,
2018-06-11T21:50:29Z,7028,R Fowler,-109,
2018-06-11T21:50:29Z,7029,J Spieth,-126,
2018-06-11T21:50:29Z,7030,H Matsuyama,+112,
2018-06-11T21:50:29Z,7033,J Rahm,-128,
2018-06-11T21:50:29Z,7034,T Woods,+114,
2018-06-11T21:50:30Z,7037,J Spieth,+100,
2018-06-11T21:50:30Z,7038,B Koepka,-112,
2018-06-11T21:50:30Z,7039,J Thomas,-103,
2018-06-11T21:50:30Z,7040,J Day,-109,
2018-06-11T21:50:31Z,7041,J Thomas,-103,
2018-06-11T21:50:31Z,7042,R Fowler,-109,
2018-06-11T21:50:32Z,7045,J Rahm,-124,
2018-06-11T21:50:32Z,7046,H Matsuyama,+110,
2018-06-11T21:50:34Z,7047,J Rahm,-112,
2018-06-11T21:50:34Z,7048,H Stenson,+100,
2018-06-11T21:50:35Z,7049,T Woods,+108,
2018-06-11T21:50:36Z,7050,B Koepka,-121,
2018-06-11T21:50:37Z,7051,T Woods,-108,
2018-06-11T21:50:37Z,7052,H Stenson,-104,
2018-06-11T21:50:38Z,7053,T Woods,-115,
2018-06-11T21:50:38Z,7054,H Matsuyama,+102,
2018-06-11T21:50:40Z,7059,P Mickelson,-101,
2018-06-11T21:50:40Z,7060,B Grace,-111,
2018-06-11T21:50:41Z,7061,P Reed,-155,
2018-06-11T21:50:41Z,7062,S Garcia,+137,
2018-06-11T21:50:43Z,7063,P Reed,+104,
2018-06-11T21:50:43Z,7064,T Fleetwood,-117,
2018-06-11T21:50:44Z,7069,P Casey,-171,
2018-06-11T21:50:44Z,7070,A Noren,+151,
2018-06-11T21:50:46Z,7075,P Mickelson,-110,
2018-06-11T21:50:46Z,7076,B Dechambeau,-102,
2018-06-11T21:50:47Z,7079,W Simpson,-151,
2018-06-11T21:50:47Z,7080,B Watson,+134,
2018-06-11T21:50:49Z,7081,T Fleetwood,-140,
2018-06-11T21:50:49Z,7082,S Garcia,+124,
2018-06-11T21:50:50Z,7083,A Noren,+102,
2018-06-11T21:50:50Z,7084,L Oosthuizen,-115,
2018-06-11T21:50:51Z,7087,T Finau,-177,
2018-06-11T21:50:52Z,7088,X Schauffele,+156,
2018-06-11T21:50:53Z,7091,B Watson,+113,
2018-06-11T21:50:53Z,7092,M Kuchar,-127,
2018-06-11T21:50:54Z,7095,A Scott,-193,
2018-06-11T21:50:54Z,7096,X Schauffele,+170,
2018-06-11T21:50:55Z,7097,E Grillo,-140,
2018-06-11T21:50:55Z,7098,J Walker,+124,
2018-06-11T21:50:57Z,7099,Shane Lowry,-128,
2018-06-11T21:50:57Z,7100,A Wise,+114,
2018-06-11T21:50:58Z,7101,J Walker,+102,
2018-06-11T21:50:58Z,7102,K Stanley,-115,
2018-06-11T21:51:00Z,7103,E Grillo,-141,
2018-06-11T21:51:00Z,7104,K Stanley,+125,
2018-06-11T21:51:01Z,7105,B Snedeker,-120,
2018-06-11T21:51:01Z,7106,C Schwartzel,+107,
2018-06-11T21:51:02Z,7117,R Cabrera-Bello,-156,
2018-06-11T21:51:02Z,7118,C Schwartzel,+138,
2018-06-11T21:51:04Z,7125,Shane Lowry,-149,
2018-06-11T21:51:04Z,7126,T Hatton,+132,
2018-06-11T21:51:05Z,7133,Z Johnson,-119,
2018-06-11T21:51:05Z,7134,B Harman,+106,
2018-06-11T21:51:06Z,7143,B Steele,-112,
2018-06-11T21:51:06Z,7144,L Glover,+100,
2018-06-11T21:51:08Z,7147,A Levy,-141,
2018-06-11T21:51:08Z,7148,M Wallace,+125,
2018-06-11T21:51:09Z,7149,P Perez,-135,
2018-06-11T21:51:09Z,7150,B Gay,+120,
2018-06-11T21:51:10Z,7151,S Sharma,+122,
2018-06-11T21:51:10Z,7152,P Rodgers,-137,
2018-06-11T21:51:11Z,7153,R Fox,+138,
2018-06-11T21:51:11Z,7154,B Haas,-156,
2018-06-11T21:51:12Z,7157,S Burns,-108,
2018-06-11T21:51:12Z,7158,S Munoz,-104,
2018-06-11T21:51:13Z,7159,R Castro,-125,
2018-06-11T21:51:13Z,7160,R Werenski,+111,
2018-06-11T21:51:13Z,7161,J Vegas,-102,
2018-06-11T21:51:13Z,7162,J Furyk,-110,
2018-06-11T21:51:14Z,7163,B Stuard,-182,
2018-06-11T21:51:14Z,7164,D Ghim,+149,
2018-06-11T21:51:15Z,7169,C Naegel,-148,
2018-06-11T21:51:15Z,7170,L Gagne,+122,
2018-06-11T21:51:15Z,7171,W Liang,-186,
2018-06-11T21:51:15Z,7172,W Grimmer,+152,
2018-06-11T21:51:17Z,7175,T Duncan,-151,
2018-06-11T21:51:17Z,7176,R Hoshino,+124,
2018-06-11T21:51:18Z,7183,D Gazzolo,-151,
2018-06-11T21:51:18Z,7184,J Bergeron,+124,
2018-06-11T21:51:20Z,7185,N Goodwin,-156,
2018-06-11T21:51:20Z,7186,S Ban,+128,
2018-06-11T21:51:21Z,7187,E Els,-151,
2018-06-11T21:51:21Z,7188,S Akiyoshi,+124,
2018-06-11T21:51:23Z,7189,S Hagestad,-126,
2018-06-11T21:51:23Z,7190,T Humphrey,+104,
2018-06-11T21:51:24Z,7191,M Miller,+159,
2018-06-11T21:51:24Z,7192,R Evans,-195,
2018-06-11T21:51:25Z,7203,P Barbaree,-151,
2018-06-11T21:51:25Z,7204,R Lumsden,+124,
2018-06-11T21:51:27Z,7205,T Wiseman,+120,
2018-06-11T21:51:27Z,7206,C Yu,-146,
2018-06-11T21:51:29Z,7211,C Hill,+149,
2018-06-11T21:51:29Z,7212,C Wilson,-182,
2018-06-11T21:51:31Z,7211,C Hill,+151,
2018-06-11T21:51:31Z,7212,C Wilson,-185,
2018-06-11T21:51:38Z,7011,D Johnson,-148,
2018-06-11T21:51:38Z,7012,R Fowler,+131,
2018-06-11T21:51:51Z,7025,J Spieth,-110,
2018-06-11T21:51:51Z,7026,H Stenson,-102,
2018-06-11T21:57:04Z,7185,N Goodwin,-163,
2018-06-11T21:57:04Z,7186,S Ban,+134,
2018-06-11T21:58:58Z,7157,S Burns,+102,
2018-06-11T21:58:58Z,7158,S Munoz,-115,
2018-06-11T21:58:58Z,7159,R Castro,-114,
2018-06-11T21:58:58Z,7160,R Werenski,+101,
2018-06-11T21:58:58Z,7161,J Vegas,+108,
2018-06-11T21:58:58Z,7162,J Furyk,-121,
2018-06-11T21:58:59Z,7169,C Naegel,-175,
2018-06-11T21:58:59Z,7170,L Gagne,+143,
2018-06-11T21:58:59Z,7189,S Hagestad,-148,
2018-06-11T21:58:59Z,7190,T Humphrey,+122,
2018-06-11T21:59:25Z,7159,R Castro,-113,
2018-06-11T21:59:39Z,7159,R Castro,-112,
2018-06-11T21:59:39Z,7160,R Werenski,-100,
2018-06-11T21:59:52Z,7161,J Vegas,+106,
2018-06-11T21:59:52Z,7162,J Furyk,-119,
2018-06-11T22:00:11Z,7189,S Hagestad,-150,
2018-06-11T22:00:11Z,7190,T Humphrey,+123,
2018-06-11T22:01:41Z,7081,T Fleetwood,-155,
2018-06-11T22:01:41Z,7082,S Garcia,+137,
2018-06-11T22:01:41Z,7083,A Noren,+112,
2018-06-11T22:01:41Z,7084,L Oosthuizen,-126,
2018-06-11T22:01:41Z,7091,B Watson,+124,
2018-06-11T22:01:41Z,7092,M Kuchar,-140,
2018-06-11T22:01:41Z,7097,E Grillo,-155,
2018-06-11T22:01:41Z,7098,J Walker,+137,
2018-06-11T22:01:41Z,7099,Shane Lowry,-141,
2018-06-11T22:01:41Z,7100,A Wise,+125,
2018-06-11T22:01:41Z,7101,J Walker,+112,
2018-06-11T22:01:41Z,7102,K Stanley,-126,
2018-06-11T22:01:41Z,7103,E Grillo,-156,
2018-06-11T22:01:41Z,7104,K Stanley,+138,
2018-06-11T22:01:42Z,7105,B Snedeker,-132,
2018-06-11T22:01:42Z,7106,C Schwartzel,+117,
2018-06-11T22:01:42Z,7133,Z Johnson,-131,
2018-06-11T22:01:42Z,7134,B Harman,+116,
2018-06-11T22:01:42Z,7143,B Steele,-102,
2018-06-11T22:01:42Z,7144,L Glover,-110,
2018-06-11T22:01:42Z,7147,A Levy,-156,
2018-06-11T22:01:43Z,7148,M Wallace,+138,
2018-06-11T22:01:43Z,7151,S Sharma,+134,
2018-06-11T22:01:43Z,7152,P Rodgers,-151,
2018-06-11T22:01:55Z,7151,S Sharma,+133,
2018-06-11T22:01:55Z,7152,P Rodgers,-150,
2018-06-11T22:02:09Z,7147,A Levy,-158,
2018-06-11T22:02:09Z,7148,M Wallace,+140,
2018-06-11T22:02:23Z,7133,Z Johnson,-132,
2018-06-11T22:02:23Z,7134,B Harman,+117,
2018-06-11T22:02:23Z,7143,B Steele,-101,
2018-06-11T22:02:23Z,7144,L Glover,-111,
2018-06-11T22:02:36Z,7103,E Grillo,-157,
2018-06-11T22:02:36Z,7104,K Stanley,+139,
2018-06-11T22:03:04Z,7051,T Woods,-106,
2018-06-11T22:03:04Z,7052,H Stenson,-106,
2018-06-11T22:04:16Z,7011,D Johnson,-134,
2018-06-11T22:04:16Z,7012,R Fowler,+119,
2018-06-11T22:04:16Z,7013,J Day,+109,
2018-06-11T22:04:16Z,7014,R Fowler,-123,
2018-06-11T22:04:16Z,7025,J Spieth,+100,
2018-06-11T22:04:16Z,7026,H Stenson,-112,
2018-06-11T22:04:16Z,7027,R McIlroy,+107,
2018-06-11T22:04:16Z,7028,R Fowler,-120,
2018-06-11T22:04:17Z,7029,J Spieth,-115,
2018-06-11T22:04:17Z,7030,H Matsuyama,+102,
2018-06-11T22:04:17Z,7033,J Rahm,-141,
2018-06-11T22:04:17Z,7034,T Woods,+125,
2018-06-11T22:04:17Z,7037,J Spieth,+110,
2018-06-11T22:04:17Z,7038,B Koepka,-124,
2018-06-11T22:04:18Z,7039,J Thomas,+107,
2018-06-11T22:04:18Z,7040,J Day,-120,
2018-06-11T22:04:30Z,7041,J Thomas,+107,
2018-06-11T22:04:30Z,7042,R Fowler,-120,
2018-06-11T22:04:30Z,7045,J Rahm,-113,
2018-06-11T22:04:30Z,7046,H Matsuyama,+101,
2018-06-11T22:04:30Z,7047,J Rahm,-102,
2018-06-11T22:04:30Z,7048,H Stenson,-110,
2018-06-11T22:04:30Z,7049,T Woods,+118,
2018-06-11T22:04:30Z,7050,B Koepka,-133,
2018-06-11T22:04:30Z,7051,T Woods,+104,
2018-06-11T22:04:30Z,7052,H Stenson,-117,
2018-06-11T22:04:31Z,7053,T Woods,-105,
2018-06-11T22:04:31Z,7054,H Matsuyama,-107,
2018-06-11T22:04:31Z,7059,P Mickelson,+109,
2018-06-11T22:04:31Z,7060,B Grace,-123,
2018-06-11T22:04:31Z,7063,P Reed,+114,
2018-06-11T22:04:31Z,7064,T Fleetwood,-128,
2018-06-11T22:04:32Z,7075,P Mickelson,+100,
2018-06-11T22:04:32Z,7076,B Dechambeau,-112,
2018-06-11T22:04:32Z,7079,W Simpson,-167,
2018-06-11T22:04:32Z,7080,B Watson,+148,
2018-06-11T22:05:11Z,7063,P Reed,+115,
2018-06-11T22:05:11Z,7064,T Fleetwood,-129,
2018-06-11T22:05:25Z,7075,P Mickelson,+101,
2018-06-11T22:05:25Z,7076,B Dechambeau,-113,
2018-06-11T22:05:38Z,7053,T Woods,-103,
2018-06-11T22:05:38Z,7054,H Matsuyama,-109,
2018-06-11T22:06:25Z,7005,D Johnson,-141,
2018-06-11T22:06:25Z,7006,J Day,+125,
2018-06-11T22:07:33Z,7149,P Perez,-138,
2018-06-11T22:07:33Z,7150,B Gay,+123,
2018-06-11T22:07:47Z,7011,D Johnson,-142,
2018-06-11T22:07:47Z,7012,R Fowler,+126,
2018-06-11T22:09:40Z,7203,P Barbaree,-145,
2018-06-11T22:09:40Z,7204,R Lumsden,+119,
2018-06-11T22:10:26Z,7159,R Castro,-116,
2018-06-11T22:10:26Z,7160,R Werenski,+103,
2018-06-11T22:10:26Z,7191,M Miller,+152,
2018-06-11T22:10:26Z,7192,R Evans,-187,
2018-06-11T22:11:49Z,7025,J Spieth,-105,
2018-06-11T22:11:49Z,7026,H Stenson,-107,
2018-06-11T22:14:28Z,7039,J Thomas,+102,
2018-06-11T22:14:28Z,7040,J Day,-115,
2018-06-11T22:15:51Z,7001,J Rose,-137,
2018-06-11T22:15:51Z,7002,J Thomas,+122,
2018-06-11T22:16:04Z,7049,T Woods,+116,
2018-06-11T22:16:04Z,7050,B Koepka,-130,
2018-06-11T22:16:49Z,7027,R McIlroy,+102,
2018-06-11T22:16:50Z,7028,R Fowler,-115,
2018-06-11T22:21:18Z,7143,B Steele,-104,
2018-06-11T22:21:18Z,7144,L Glover,-108,
2018-06-11T22:31:55Z,7147,A Levy,-154,
2018-06-11T22:31:55Z,7148,M Wallace,+137,
2018-06-11T22:33:03Z,7061,P Reed,-147,
2018-06-11T22:33:03Z,7062,S Garcia,+130,
2018-06-11T22:34:31Z,7029,J Spieth,-120,
2018-06-11T22:34:31Z,7030,H Matsuyama,+107,
2018-06-11T23:38:07Z,7069,P Casey,-160,
2018-06-11T23:38:07Z,7070,A Noren,+142,
2018-06-11T23:38:21Z,7091,B Watson,+115,
2018-06-11T23:38:21Z,7092,M Kuchar,-129,
2018-06-11T23:38:21Z,7143,B Steele,-111,
2018-06-11T23:38:21Z,7144,L Glover,-101,
2018-06-11T23:39:30Z,7115,A Wise,-115,
2018-06-11T23:39:30Z,7116,T Hatton,+102,
2018-06-12T00:38:28Z,7049,T Woods,+111,
2018-06-12T00:38:28Z,7050,B Koepka,-125,
2018-06-12T00:57:41Z,7125,Shane Lowry,-145,
2018-06-12T00:57:41Z,7126,T Hatton,+129,
2018-06-12T01:44:19Z,7343,B Gay,-101,
2018-06-12T01:44:19Z,7344,D Burmester,-111,
2018-06-12T01:44:51Z,7343,B Gay,-113,
2018-06-12T01:44:51Z,7344,D Burmester,+101,
2018-06-12T01:46:59Z,7373,Ca Smith,-114,
2018-06-12T01:46:59Z,7374,P Perez,+101,
2018-06-12T01:48:48Z,7349,A Wise,-118,
2018-06-12T01:48:48Z,7350,P Uihlein,+105,
2018-06-12T01:50:16Z,7323,B Dechambeau,-119,
2018-06-12T01:50:17Z,7324,M Kuchar,+106,
2018-06-12T02:02:37Z,7381,H Stenson,-135,
2018-06-12T02:02:37Z,7382,A Scott,+120,
2018-06-12T02:41:08Z,7005,D Johnson,-157,
2018-06-12T02:41:08Z,7006,J Day,+139,
2018-06-12T02:41:08Z,7011,D Johnson,-158,
2018-06-12T02:41:08Z,7012,R Fowler,+140,
2018-06-12T02:41:08Z,7017,D Johnson,-135,
2018-06-12T02:41:08Z,7018,J Rose,+120,
2018-06-12T04:24:51Z,7383,J Thomas,-112,
2018-06-12T04:24:51Z,7384,T Woods,+100,
2018-06-12T04:26:47Z,7383,J Thomas,-110,
2018-06-12T04:26:47Z,7384,T Woods,-102,
2018-06-12T04:43:12Z,7205,T Wiseman,+111,
2018-06-12T04:43:12Z,7206,C Yu,-134,
2018-06-12T05:52:12Z,7025,J Spieth,-116,
2018-06-12T05:52:12Z,7026,H Stenson,+103,
2018-06-12T05:52:30Z,7029,J Spieth,-127,
2018-06-12T05:52:30Z,7030,H Matsuyama,+113,
2018-06-12T05:53:11Z,7031,J Spieth,-132,
2018-06-12T05:53:11Z,7032,T Woods,+117,
2018-06-12T05:53:53Z,7037,J Spieth,+100,
2018-06-12T05:53:53Z,7038,B Koepka,-112,
2018-06-12T05:54:06Z,7037,J Spieth,-101,
2018-06-12T05:54:06Z,7038,B Koepka,-111,
2018-06-12T05:57:54Z,7031,J Spieth,-144,
2018-06-12T05:57:54Z,7032,T Woods,+128,
2018-06-12T06:02:55Z,7041,J Thomas,-101,
2018-06-12T06:02:55Z,7042,R Fowler,-111,
2018-06-12T06:02:55Z,7031,J Spieth,-138,
2018-06-12T06:02:55Z,7032,T Woods,+123,
2018-06-12T06:03:09Z,7041,J Thomas,+103,
2018-06-12T06:03:09Z,7042,R Fowler,-116,
2018-06-12T06:03:23Z,7031,J Spieth,-140,
2018-06-12T06:03:23Z,7032,T Woods,+124,
2018-06-12T06:03:50Z,7045,J Rahm,-126,
2018-06-12T06:03:50Z,7046,H Matsuyama,+112,
2018-06-12T06:04:04Z,7045,J Rahm,-123,
2018-06-12T06:04:04Z,7046,H Matsuyama,+109,
2018-06-12T06:04:48Z,7383,J Thomas,-117,
2018-06-12T06:04:48Z,7384,T Woods,+104,
2018-06-12T06:05:16Z,7047,J Rahm,-110,
2018-06-12T06:05:16Z,7048,H Stenson,-102,
2018-06-12T06:05:45Z,7031,J Spieth,-134,
2018-06-12T06:05:45Z,7032,T Woods,+119,
2018-06-12T06:06:40Z,7049,T Woods,+121,
2018-06-12T06:06:40Z,7050,B Koepka,-136,
2018-06-12T06:07:35Z,7049,T Woods,+132,
2018-06-12T06:07:36Z,7050,B Koepka,-149,
2018-06-12T06:08:59Z,7053,T Woods,+105,
2018-06-12T06:08:59Z,7054,H Matsuyama,-118,
2018-06-12T06:09:31Z,7049,T Woods,+134,
2018-06-12T06:09:31Z,7050,B Koepka,-151,
2018-06-12T06:09:31Z,7053,T Woods,+101,
2018-06-12T06:09:31Z,7054,H Matsuyama,-114,
2018-06-12T06:11:07Z,7079,W Simpson,-150,
2018-06-12T06:11:07Z,7080,B Watson,+133,
2018-06-12T06:11:25Z,7053,T Woods,+107,
2018-06-12T06:11:25Z,7054,H Matsuyama,-120,
2018-06-12T06:11:39Z,7079,W Simpson,-160,
2018-06-12T06:11:39Z,7080,B Watson,+142,
2018-06-12T06:13:02Z,7063,P Reed,+106,
2018-06-12T06:13:02Z,7064,T Fleetwood,-119,
2018-06-12T06:13:34Z,7059,P Mickelson,+101,
2018-06-12T06:13:34Z,7060,B Grace,-113,
2018-06-12T06:13:34Z,7075,P Mickelson,-108,
2018-06-12T06:13:34Z,7076,B Dechambeau,-104,
2018-06-12T06:13:49Z,7060,B Grace,-114,
2018-06-12T06:13:49Z,7063,P Reed,+107,
2018-06-12T06:13:49Z,7064,T Fleetwood,-120,
2018-06-12T06:16:39Z,7077,M Leishman,-103,
2018-06-12T06:16:39Z,7078,P Cantlay,-109,
2018-06-12T06:17:06Z,7077,M Leishman,-111,
2018-06-12T06:17:06Z,7078,P Cantlay,-101,
2018-06-12T06:20:54Z,7077,M Leishman,-110,
2018-06-12T06:20:54Z,7078,P Cantlay,-102,
2018-06-12T06:21:08Z,7077,M Leishman,-105,
2018-06-12T06:21:08Z,7078,P Cantlay,-107,
2018-06-12T06:24:43Z,7095,A Scott,-177,
2018-06-12T06:24:43Z,7096,X Schauffele,+156,
2018-06-12T06:27:35Z,7099,Shane Lowry,-130,
2018-06-12T06:27:35Z,7100,A Wise,+116,
2018-06-12T06:28:48Z,7095,A Scott,-180,
2018-06-12T06:28:48Z,7096,X Schauffele,+159,
2018-06-12T06:29:02Z,7099,Shane Lowry,-129,
2018-06-12T06:29:02Z,7100,A Wise,+115,
2018-06-12T06:30:15Z,7107,M Kaymer,+105,
2018-06-12T06:30:15Z,7108,L List,-118,
2018-06-12T06:32:45Z,7111,B Hun An,-122,
2018-06-12T06:32:45Z,7112,M Fitzpatrick,+109,
2018-06-12T06:33:41Z,7113,I Poulter,+103,
2018-06-12T06:33:41Z,7114,L List,-116,
2018-06-12T06:34:10Z,7107,M Kaymer,+107,
2018-06-12T06:34:10Z,7108,L List,-120,
2018-06-12T06:34:24Z,7111,B Hun An,-120,
2018-06-12T06:34:24Z,7112,M Fitzpatrick,+107,
2018-06-12T06:34:24Z,7113,I Poulter,+101,
2018-06-12T06:34:24Z,7114,L List,-114,
2018-06-12T06:37:09Z,7129,Ca Smith,+110,
2018-06-12T06:37:09Z,7130,K Aphibarnrat,-124,
2018-06-12T06:38:05Z,7131,M Kaymer,+111,
2018-06-12T06:38:05Z,7132,I Poulter,-125,
2018-06-12T06:39:34Z,7129,Ca Smith,+109,
2018-06-12T06:39:34Z,7130,K Aphibarnrat,-123,
2018-06-12T06:39:48Z,7131,M Kaymer,+115,
2018-06-12T06:39:48Z,7132,I Poulter,-129,
2018-06-12T06:48:18Z,7319,J Spieth,-132,
2018-06-12T06:48:18Z,7320,P Mickelson,+117,
2018-06-12T06:50:27Z,7339,B Gay,-108,
2018-06-12T06:50:27Z,7340,S Burns,-104,
2018-06-12T06:51:49Z,7359,X Schauffele,-103,
2018-06-12T06:51:49Z,7360,E Grillo,-109,
2018-06-12T06:52:22Z,7383,J Thomas,-125,
2018-06-12T06:52:22Z,7384,T Woods,+111,
2018-06-12T06:54:30Z,7383,J Thomas,-133,
2018-06-12T06:54:30Z,7384,T Woods,+118,
2018-06-12T06:54:44Z,7383,J Thomas,-130,
2018-06-12T06:54:44Z,7384,T Woods,+116,
2018-06-12T06:54:57Z,7383,J Thomas,-138,
2018-06-12T06:54:57Z,7384,T Woods,+123,
2018-06-12T06:55:18Z,7383,J Thomas,-133,
2018-06-12T06:55:18Z,7384,T Woods,+118,
2018-06-12T06:55:58Z,7385,SW Kim,-124,
2018-06-12T06:55:58Z,7386,H Tong Li,+110,
2018-06-12T06:57:12Z,7397,K Aphibarnrat,-135,
2018-06-12T06:57:12Z,7398,H Tong Li,+120,
2018-06-12T07:13:35Z,7311,C Schwartzel,-110,
2018-06-12T07:13:35Z,7312,Z Johnson,-102,
2018-06-12T07:19:00Z,7001,J Rose,-130,
